PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435335	1478647947627	1478647947711		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435342	1478647947736	1478647947831		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435345	1478647948076	1478647948198	NA	66
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435348	1478647948313	1478647948431	CAPS_LOCK	20
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435354	1478647948532	1478647948638	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435372	1478647948812	1478647948892	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435373	1478647948931	1478647949036	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435375	1478647948999	1478647949078	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435377	1478647949150	1478647949251	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435381	1478647949371	1478647949456	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435526	1478647949522	1478647949617	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435529	1478647950302	1478647950392		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435535	1478647952369	1478647952470	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435537	1478647952524	1478647952635	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435539	1478647952782	1478647952882	NA	79
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435578	1478647952898	1478647952999	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435580	1478647953004	1478647953105	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435582	1478647953520	1478647953620	NA	72
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435588	1478647953615	1478647953705	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435593	1478647953768	1478647953874	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435628	1478647953916	1478647953994	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435632	1478647954010	1478647954104	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435638	1478647954300	1478647954374		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435645	1478647954458	1478647954536		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435650	1478647954602	1478647954713		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435669	1478647954767	1478647954868	NA	68
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435672	1478647954913	1478647955038	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435678	1478647955064	1478647955115	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435684	1478647955107	1478647955202	NA	72
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435689	1478647955218	1478647955318	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435709	1478647955342	1478647955405	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435711	1478647955525	1478647955615	NA	81
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435715	1478647955975	1478647956060		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435718	1478647956135	1478647956204		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435721	1478647956519	1478647956630	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435740	1478647956877	1478647956988	NA	49
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435743	1478647957249	1478647957328	NA	54
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435746	1478647957417	1478647957512	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435749	1478647957594	1478647957676	NA	80
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435770	1478647957671	1478647957750	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435772	1478647957903	1478647958003	NA	82
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435773	1478647958129	1478647958209		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435774	1478647958266	1478647958372		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435775	1478647958419	1478647958514		8
